icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
CYGT,"Igloolik Arpt, NU, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,0,-2,340,12,0,15,1004.1,METAR CYGT 261700Z 34012KT 15SM FEW110 00/M02 A2965 RMK AC1 SLP048,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Igloolik Airport,69.3647,-81.816101,CA,CA-NU
CYGV,"Havre St Pierre Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,LIFR,12,12,250,14,22,9,994,METAR CYGV 261700Z AUTO 25014G22KT 9SM OVC003 12/12 A2935 RMK SLP941 DENSITY ALT 500FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,IFR,6,5,290,29,46,1.5,990.3,METAR CYGW 261700Z AUTO 29029G46KT 1 1/2SM -RA BR SCT008 BKN013 OVC018 06/05 A2924 RMK VIS VRB 1-3 PCPN 0.8MM PAST HR SLP904,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYHA,"Quaqtaq Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,4,2,50,18,24,15,990.6,METAR CYHA 261700Z 05018G24KT 15SM FEW015 OVC046 04/02 A2925 RMK SC1SC8 SC TR SLP910,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Quaqtaq Airport,61.046398,-69.617798,CA,CA-QC
CYHD,"Dryden Rgnl, ON, CA",2025-09-26T17:00:00Z,2025-09-26 12:00:00,VFR,17,4,180,7,0,9,1013.6,METAR CYHD 261700Z AUTO 18007KT 130V220 9SM CLR 17/04 A2993 RMK SLP147 DENSITY ALT 1900FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON
CYHE,"Hope Rgnl Airpark, BC, CA",2025-09-26T17:16:00Z,2025-09-26 10:16:00,MVFR,12,11,250,6,0,6,1022.1,SPECI CYHE 261716Z AUTO 25006KT 6SM -RA BR FEW007 BKN018 OVC022 12/11 A3018 RMK ICE MISG SLP223,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHE,"Hope Rgnl Airpark, BC, CA",2025-09-26T17:26:00Z,2025-09-26 10:26:00,MVFR,12,11,270,5,0,9,1021.8,SPECI CYHE 261726Z AUTO 27005KT 200V310 9SM FEW007 SCT016 OVC021 12/11 A3017 RMK ICE MISG SLP221,2025-09-26T17:34:35Z,2025-09-26T13:34:35Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHK,"Gjoa Haven Arpt, NU, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,LIFR,1,1,210,18,0,0.13,1004.5,METAR CYHK 261700Z 21018KT 1/8SM FG VV002 01/01 A2966 RMK FG8 SLP049,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Gjoa Haven Airport,68.635597,-95.849701,CA,CA-NU
CYHM,"Hamilton/Munro Intl, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,21,16,260,9,0,15,1012.6,METAR CYHM 261700Z 26009KT 220V280 15SM BKN019 21/16 A2990 RMK CU6 SLP126 DENSITY ALT 1700FT,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,CA,CA-ON
CYHU,"Montreal/St Hubert, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,19,16,260,11,16,9,1007.9,METAR CYHU 261700Z AUTO 26011G16KT 9SM OVC014 19/16 A2976 RMK SLP080 DENSITY ALT 800FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,CA,CA-QC
CYHY,"Hay River/Carter Arpt, NT, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,12,2,270,9,0,15,996.7,METAR CYHY 261700Z 27009KT 230V290 15SM FEW100 FEW210 12/02 A2943 RMK AC1CI1 AC TR SLP976 DENSITY ALT 1000FT,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,CA,CA-NT
CYHZ,"Halifax/Stanfield Intl, NS, CA",2025-09-26T17:00:00Z,2025-09-26 14:00:00,MVFR,23,19,260,14,21,15,1002.8,METAR CYHZ 261700Z 26014G21KT 15SM BKN021 BKN260 23/19 A2961 RMK SC7CI1 CI TR SLP028 DENSITY ALT 1900FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,CA,CA-NS
CYIK,"Ivujivik Arpt, QC, CA",2025-09-26T16:00:00Z,2025-09-26 12:00:00,LIFR,1,1,20,22,28,4,999.4,METAR CYIK 261600Z 02022G28KT 4SM -RA BR BKN004 OVC010 01/01 A2951 RMK ST5SC3 SLP997,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,Ivujivik Airport,62.417301,-77.925301,CA,CA-QC
CYIO,"Pond Inlet Arpt, NU, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,0,-2,230,10,0,40,1002.8,METAR CYIO 261700Z 23010KT 40SM FEW005 FEW025 BKN033 00/M02 A2961 RMK SC1SC1SC5 SLP035,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Pond Inlet Airport,72.689494,-77.968941,CA,CA-NU
CYIV,"Island Lake Arpt, MB, CA",2025-09-26T17:00:00Z,2025-09-26 12:00:00,VFR,15,7,130,7,0,9,1008.9,METAR CYIV 261700Z AUTO 13007KT 9SM CLR 15/07 A2979 RMK SLP098 DENSITY ALT 1200FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Island Lake Airport,53.857200622558594,-94.65360260009766,CA,CA-MB
CYJF,"Fort Liard Arpt, NT, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,9,2,180,4,0,15,998.4,METAR CYJF 261700Z 18004KT 120V220 15SM FEW140 FEW150 09/02 A2948 RMK AC1AC1 SLP992,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Fort Liard Airport,60.2358016968,-123.46900177,CA,CA-NT
CYKA,"Kamloops Arpt, BC, CA",2025-09-26T17:00:00Z,2025-09-26 10:00:00,VFR,12,4,110,6,0,40,1017.7,METAR CYKA 261700Z 11006KT 40SM FEW160 FEW250 12/04 A3005 RMK AC1CI1 AC TR SLP184,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,CA,CA-BC
CYKD,"Aklavik Arpt, NT, CA",2025-09-26T17:09:00Z,2025-09-26 11:09:00,IFR,1,1,330,9,15,6,998.7,SPECI CYKD 261709Z 33009G15KT 300V010 6SM -SN BR BKN005 OVC036 01/01 A2949 RMK ST5SC3 VIS N 3 SLP990,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,CA,CA-NT
CYKD,"Aklavik Arpt, NT, CA",2025-09-26T17:24:00Z,2025-09-26 11:24:00,VFR,1,1,330,9,0,6,998.7,SPECI CYKD 261724Z 33009KT 6SM -SN BR SCT006 OVC042 01/01 A2949 RMK ST4SC4 VIS E 2 SLP990,2025-09-26T17:34:35Z,2025-09-26T13:34:35Z,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,CA,CA-NT
CYKF,"Waterloo Intl, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,21,14,270,7,0,9,1012.3,METAR CYKF 261700Z AUTO 27007KT 230V290 9SM SCT028 21/14 A2989 RMK SLP123 DENSITY ALT 2100FT,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,Region of Waterloo International Airport,43.4608,-80.378601,CA,CA-ON
CYKG,"Kangiqsujuaq Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,IFR,2,2,10,15,0,NA,993.3,METAR CYKG 261700Z 01015KT 10SM FEW002 BKN006 OVC013 02/02 A2933 RMK ST1ST6ST2 ST TR SLP946,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Kangiqsujuaq (Wakeham Bay) Airport,61.5886,-71.929398,CA,CA-QC
CYKJ,"Key Lake Arpt, SK, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,9,9,190,4,0,9,999.1,METAR CYKJ 261700Z AUTO 19004KT 9SM -RA OVC046 09/09 A2950 RMK PCPN 0.5MM PAST HR SLP008 DENSITY ALT 1900FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Key Lake Airport,57.256099700927734,-105.61799621582033,CA,CA-SK
CYKP,"Ogoki Post, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,14,5,290,12,0,9,1013,METAR CYKP 261700Z AUTO 29012KT 9SM BKN037 14/05 A2991 RMK SLP132,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Ogoki Post Airport,51.6585998535,-85.9017028809,CA,CA-ON
CYKQ,"Waskaganish Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,11,7,280,14,24,15,1007.5,METAR CYKQ 261700Z 28014G24KT 15SM SCT023 BKN044 11/07 A2975 RMK CU4SC3 SLP078,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,Waskaganish Airport,51.473301,-78.758301,CA,CA-QC
CYKY,"Kindersley Arpt, SK, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,13,4,310,16,24,15,1008.9,METAR CYKY 261700Z 31016G24KT 15SM FEW120 13/04 A2979 RMK AC1 AC TR SLP093 DENSITY ALT 2800FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Kindersley Airport,51.5175018311,-109.180999756,CA,CA-SK
CYLA,"Apaluk Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,5,5,270,10,0,9,986.2,METAR CYLA 261700Z 27010KT 9SM -RA FEW003 FEW010 OVC063 05/05 A2912 RMK ST1ST1SC7 ST TR SLP864,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,Aupaluk Airport,59.2967,-69.599701,CA,CA-QC
CYLC,"Kimmirut Arpt, NU, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,8,3,10,8,0,15,993.6,METAR CYLC 261700Z 01008KT 15SM FEW024 SCT150 BKN170 BKN190 08/03 A2934 RMK SF1AS3AC2AC1 AC TR SLP941,2025-09-26T17:17:31Z,2025-09-26T13:17:31Z,Kimmirut Airport,62.848253,-69.877853,CA,CA-NU
CYLD,"Chapleau Arpt, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,16,6,20,4,0,15,1014.3,METAR CYLD 261700Z 02004KT 300V060 15SM FEW045 16/06 A2995 RMK CU1 CU TR SLP155 DENSITY ALT 1900FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Chapleau Airport,47.81999969482422,-83.3467025756836,CA,CA-ON
CYLH,"Lansdowne House Arpt, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,14,7,VAR,5,0,9,1013.3,METAR CYLH 261700Z AUTO VRB05KT 9SM SCT028 BKN034 14/07 A2992 RMK SLP143,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Lansdowne House Airport,52.195599,-87.934196,CA,CA-ON
CYLJ,"Meadow Lake Arpt, SK, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,11,8,290,16,22,15,1002.8,METAR CYLJ 261700Z 29016G22KT 15SM FEW036 SCT098 BKN250 11/08 A2961 RMK SC1AC2CI3 SLP044 DENSITY ALT 1800FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Meadow Lake Airport,54.125301361083984,-108.52300262451172,CA,CA-SK
CYLK,"Lutselke Arpt, NT, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,11,6,VAR,4,0,25,996.4,METAR CYLK 261700Z VRB04KT 25SM FEW030 FEW180 BKN250 11/06 A2942 RMK CU1AS1CI5 CU TR FU SLP971 DENSITY ALT 800FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Lutselk'e Airport,62.417823,-110.682793,CA,CA-NT
CYLL,"Lloydminster Arpt, AB, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,12,4,310,18,30,15,1006.5,METAR CYLL 261700Z 31018G30KT 15SM FEW015 FEW100 FEW260 12/04 A2972 RMK CF1AC1CI1 CF TR AC TR SLP077 DENSITY ALT 2600FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Lloydminster Airport,53.3092,-110.072998,CA,CA-AB
CYLT,"Alert Arpt, NU, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,-7,-8,280,5,0,6,1000.1,METAR CYLT 261700Z 28005KT 6SM -SN FEW010 OVC030 M07/M08 A2953 RMK ST2SC6 DENSITY ALT -2137FT PCPN VRY LGT SLP004,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Alert Airport,82.517799,-62.280602,CA,CA-NU
CYLU,"Kangiksualujjuaq Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,IFR,6,5,300,9,0,8,987.6,METAR CYLU 261700Z 30009KT 8SM -RA BKN007 OVC008 06/05 A2916 RMK ST6ST2 VIS S 4 VC BR SLP879,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Kangiqsualujjuaq (Georges River) Airport,58.711399,-65.992798,CA,CA-QC
CYLU,"Kangiksualujjuaq Arpt, QC, CA",2025-09-26T17:32:00Z,2025-09-26 13:32:00,IFR,6,5,280,11,17,4,987.6,SPECI CYLU 261732Z 28011G17KT 4SM -RA BR BKN006 OVC008 06/05 A2916 RMK ST6ST2 SLP880,2025-09-26T17:34:35Z,2025-09-26T13:34:35Z,Kangiqsualujjuaq (Georges River) Airport,58.711399,-65.992798,CA,CA-QC
CYLW,"Kelowna Arpt, BC, CA",2025-09-26T17:00:00Z,2025-09-26 10:00:00,VFR,16,5,170,4,0,9,1018.7,METAR CYLW 261700Z AUTO 17004KT 9SM CLR 16/05 A3008 RMK SLP192 DENSITY ALT 1700FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Kelowna International Airport,49.9561,-119.377998,CA,CA-BC
CYMA,"Mayo Arpt, YT, CA",2025-09-26T17:00:00Z,2025-09-26 10:00:00,VFR,8,3,90,4,0,20,992.3,METAR CYMA 261700Z 09004KT 20SM SCT033 OVC048 08/03 A2930 RMK SC3SC5 SLP940 DENSITY ALT 2000FT,2025-09-26T17:17:30Z,2025-09-26T13:17:30Z,Mayo Airport,63.61640167236328,-135.8679962158203,CA,CA-YT
CYMH,"Mary's Harbor Arpt, NL, CA",2025-09-26T17:15:00Z,2025-09-26 14:45:00,VFR,11,11,180,9,15,8,996.7,SPECI CYMH 261715Z AUTO 18009G15KT 8SM -RA SCT012 SCT036 BKN060 OVC071 11/11 A2943 RMK PCPN 0.5MM PAST HR SLP967,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Mary's Harbour Airport,52.302837,-55.847433,CA,CA-NL
CYMJ,"Moose Jaw Arpt(CFB), SK, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,16,7,290,26,33,15,1006.2,METAR CYMJ 261700Z 29026G33KT 15SM FEW034 SCT160 SCT280 16/07 A2971 RMK SC2ACC1CI1 DENSITY ALT 2866FT CU ASOCTD G35 PAST HR SLP067,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.330299377441406,-105.55899810791016,CA,CA-SK
CYMM,"Fort McMurray Arpt, AB, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,12,5,270,11,18,9,1001.8,METAR CYMM 261700Z AUTO 27011G18KT 9SM CLR 12/05 A2958 RMK SLP029 DENSITY ALT 1600FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Fort McMurray Airport,56.653301239,-111.222000122,CA,CA-AB
CYMO,"Moosonee Arpt, ON, CA",2025-09-26T17:13:00Z,2025-09-26 13:13:00,MVFR,10,6,290,17,23,9,1009.9,SPECI CYMO 261713Z AUTO 29017G23KT 9SM BKN023 OVC030 10/06 A2982 RMK SLP099,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Moosonee Airport,51.29109954833984,-80.60780334472656,CA,CA-ON
CYMT,"Chibougamau Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,12,5,270,11,18,9,1006.5,METAR CYMT 261700Z AUTO 27011G18KT 230V310 9SM BKN029 BKN040 OVC047 12/05 A2972 RMK SLP073 DENSITY ALT 1500FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Chapais Airport,49.77190017700195,-74.5280990600586,CA,CA-QC
CYMU,"Umiujaq Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,LIFR,5,5,320,11,18,1.5,979.1,METAR CYMU 261700Z 32011G18KT 1 1/2SM -RA BR VCFG OVC003 05/05 A2891 RMK FG4ST4 PRESRR SLP797,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Umiujaq Airport,56.536098,-76.518303,CA,CA-QC
CYMX,"Montreal/Mirabel Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,20,16,VAR,7,0,25,1008.2,METAR CYMX 261700Z VRB07KT 25SM FEW009 SCT018 BKN030 BKN080 20/16 A2977 RMK SF2SC2SC1AC1 SLP082 DENSITY ALT 1100FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Montreal International (Mirabel) Airport,45.679501,-74.038696,CA,CA-QC
CYNA,"Natashquan Arpt, QC, CA",2025-09-26T17:13:00Z,2025-09-26 13:13:00,LIFR,14,13,260,11,0,6,991.6,SPECI CYNA 261713Z AUTO 26011KT 6SM BR OVC003 14/13 A2928 RMK SLP916 DENSITY ALT 700FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Natashquan Airport,50.190114,-61.78898,CA,CA-QC
CYNA,"Natashquan Arpt, QC, CA",2025-09-26T17:33:00Z,2025-09-26 13:33:00,LIFR,13,13,260,13,0,0.75,991.6,SPECI CYNA 261733Z AUTO 26013KT 3/4SM BR BKN003 OVC011 13/13 A2928 RMK SLP918 DENSITY ALT 600FT,2025-09-26T17:34:37Z,2025-09-26T13:34:37Z,Natashquan Airport,50.190114,-61.78898,CA,CA-QC
CYND,"Gatineau/Ottawa Exec, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,21,15,300,7,0,15,1008.5,METAR CYND 261700Z 30007KT 260V330 15SM BKN029 21/15 A2978 RMK CU6 SLP087 DENSITY ALT 1200FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Ottawa / Gatineau Airport,45.521702,-75.563599,CA,CA-QC
CYNE,"Norway House Arpt, MB, CA",2025-09-26T17:00:00Z,2025-09-26 12:00:00,VFR,17,6,170,11,22,9,1004.5,METAR CYNE 261700Z AUTO 17011G22KT 130V190 9SM CLR 17/06 A2966 RMK PRESFR SLP052 DENSITY ALT 1500FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Norway House Airport,53.958302,-97.8442,CA,CA-MB
CYNM,"Matagami Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,14,5,300,17,22,9,1008.9,METAR CYNM 261700Z AUTO 30017G22KT 9SM SCT036 14/05 A2979 RMK SLP097 DENSITY ALT 1200FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Matagami Airport,49.76169967651367,-77.80280303955078,CA,CA-QC
CYOD,"Cold Lake (Mil), AB, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,12,5,290,18,24,15,1004.8,METAR CYOD 261700Z 29018G24KT 15SM FEW040 FEW250 12/05 A2967 RMK CF1CI1 DENSITY ALT 2271FT SLP059,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,CFB Cold Lake,54.404998779296875,-110.27899932861328,CA,CA-AB
CYOJ,"High Level Arpt, AB, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,5,2,VAR,2,0,15,1001.1,METAR CYOJ 261700Z VRB02KT 15SM FEW050 FEW220 05/02 A2956 RMK SC1CC1 SC TR SLP028,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,High Level Airport,58.62139892578125,-117.16500091552734,CA,CA-AB
CYOO,"Oshawa Arpt, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,22,16,240,7,0,9,1011.6,METAR CYOO 261700Z AUTO 24007KT 9SM FEW029 OVC041 22/16 A2987 RMK SLP117 DENSITY ALT 1400FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Oshawa Executive Airport,43.922798,-78.894997,CA,CA-ON
CYOW,"Ottawa/Cartier Intl, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,VFR,20,15,280,10,0,15,1009.2,METAR CYOW 261700Z 28010KT 15SM FEW022TCU BKN040 20/15 A2980 RMK TCU2SC3 SLP094 DENSITY ALT 1200FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Ottawa Macdonald-Cartier International Airport,45.322498,-75.669197,CA,CA-ON
CYOY,"Valcartier Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 17:00:00,MVFR,18,15,220,5,0,NA,1005.5,METAR CYOY 261700Z 22005KT 190V280 10SM BKN015 18/15 A2969 RMK SC7 DENSITY ALT 1548FT DIST SH N SLP054,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,C J.H.L.(Joe) Lecomte) Heliport,46.902885,-71.503658,CA,CA-QC
CYPA,"Prince Albert Arpt, SK, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,10,9,290,13,22,NA,999.7,METAR CYPA 261700Z 29013G22KT 10SM -SHRA SCT027 OVC065 10/09 A2952 RMK SC3SC5 SLP008 DENSITY ALT 1700FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Prince Albert Glass Field,53.2141990662,-105.672996521,CA,CA-SK
CYPC,"Paulatuk Arpt, NT, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,LIFR,2,2,VAR,2,0,7,998.4,METAR CYPC 261700Z VRB02KT 7SM BKN004 OVC019 02/02 A2948 RMK ST6SC2 VIS LWR W-N BR SLP984,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.360838,-124.07547,CA,CA-NT
CYPD,"Port Hawkesbury Arpt, NS, CA",2025-09-26T17:00:00Z,2025-09-26 14:00:00,VFR,24,20,230,14,21,9,1000.4,METAR CYPD 261700Z AUTO 23014G21KT 9SM SCT019 BKN035 BKN043 OVC049 24/20 A2954 RMK SLP004 DENSITY ALT 1900FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Port Hawkesbury Airport,45.6567001343,-61.3680992126,CA,CA-NS
CYPD,"Port Hawkesbury Arpt, NS, CA",2025-09-26T17:21:00Z,2025-09-26 14:21:00,MVFR,22,20,250,12,24,8,1000.4,SPECI CYPD 261721Z AUTO 25012G24KT 8SM SCT017 BKN022 BKN033 OVC049 22/20 A2954 RMK SLP005 DENSITY ALT 1800FT,2025-09-26T17:34:37Z,2025-09-26T13:34:37Z,Port Hawkesbury Airport,45.6567001343,-61.3680992126,CA,CA-NS
CYPE,"Peace River Arpt, AB, CA",2025-09-26T17:00:00Z,2025-09-26 11:00:00,VFR,12,1,260,17,25,9,1005.5,METAR CYPE 261700Z AUTO 26017G25KT 9SM CLR 12/01 A2969 RMK SLP069 DENSITY ALT 2200FT,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Peace River Airport,56.226898,-117.446999,CA,CA-AB
CYPG,"Portage la Prairie/Southport Arpt, MB, CA",2025-09-26T17:00:00Z,2025-09-26 12:00:00,VFR,17,8,160,18,25,15,1005.8,METAR CYPG 261700Z 16018G25KT 15SM FEW270 17/08 A2970 RMK CI1 DENSITY ALT 1780FT SLP062,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Portage-la-Prairie / Southport Airport,49.903099,-98.273817,CA,CA-MB
CYPH,"Inukjuak Arpt, QC, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,8,4,30,18,26,9,989.2,METAR CYPH 261700Z AUTO 03018G26KT 9SM BKN025 BKN180 08/04 A2921 RMK SLP895,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Inukjuak Airport,58.471901,-78.076897,CA,CA-QC
CYPH,"Inukjuak Arpt, QC, CA",2025-09-26T17:31:00Z,2025-09-26 13:31:00,VFR,8,4,20,18,26,9,990.3,SPECI CYPH 261731Z AUTO 02018G26KT 9SM SCT023 08/04 A2924 RMK PRESRR SLP905,2025-09-26T17:34:37Z,2025-09-26T13:34:37Z,Inukjuak Airport,58.471901,-78.076897,CA,CA-QC
CYPL,"Pickle Lake Arpt, ON, CA",2025-09-26T17:00:00Z,2025-09-26 12:00:00,VFR,16,4,290,7,0,9,1013.6,METAR CYPL 261700Z AUTO 29007KT 9SM CLR 16/04 A2993 RMK SLP147 DENSITY ALT 1700FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Pickle Lake Airport,51.4463996887207,-90.214202880859375,CA,CA-ON
CYPO,"Peawanuck Arpt, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,8,3,310,14,21,9,1009.9,METAR CYPO 261700Z AUTO 31014G21KT 9SM BKN024 OVC029 08/03 A2982 RMK SLP101,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Peawanuck Airport,54.987932,-85.442648,CA,CA-ON
CYPQ,"Peterborough Muni, ON, CA",2025-09-26T17:00:00Z,2025-09-26 13:00:00,MVFR,21,15,280,6,0,9,1011.3,METAR CYPQ 261700Z AUTO 28006KT 9SM BKN024 OVC032 21/15 A2986 RMK SLP115 DENSITY ALT 1500FT,2025-09-26T17:17:32Z,2025-09-26T13:17:32Z,Peterborough Municipal Airport,44.23,-78.363297,CA,CA-ON
CYPQ,"Peterborough Muni, ON, CA",2025-09-26T17:25:00Z,2025-09-26 13:25:00,MVFR,21,15,270,9,0,9,1011.3,SPECI CYPQ 261725Z AUTO 27009KT 230V300 9SM BKN027 OVC035 21/15 A2986 RMK SLP112 DENSITY ALT 1500FT,2025-09-26T17:34:37Z,2025-09-26T13:34:37Z,Peterborough Municipal Airport,44.23,-78.363297,CA,CA-ON
CYPR,"Prince Rupert Arpt, BC, CA",2025-09-26T17:00:00Z,2025-09-26 10:00:00,VFR,11,9,130,16,32,9,997.4,METAR CYPR 261700Z AUTO 13016G32KT 9SM -RA FEW024 BKN041 OVC055 11/09 A2945 RMK PRESFR PCPN 2.8MM PAST HR SLP977,2025-09-26T17:17:33Z,2025-09-26T13:17:33Z,Prince Rupert Airport,54.2860984802,-130.445007324,CA,CA-BC
